,c1,c2,c3,c4
0,0.40814531158058187,-0.8633657138761696,0.2966766737340194,309.73270894071584
1,0.04432076492944226,-0.305854076518489,-0.9510462416061015,-1618.7380050433158
2,0.9118404873829955,0.40131400172447795,-0.08656787850598407,6.830931647099948
3,0.0,0.0,0.0,1.0
