Tools,Port 1: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: NDI 8700340  s/n:34802401,805655215,1,OK,0.8583830,0.4012316,-0.2791898,0.1557080,179.709,71.334,-1613.478,0.2366792,4,OK,139.067,-51.283,-1520.441,OK,121.319,-90.232,-1494.883,OK,91.471,-113.031,-1453.488,OK,103.567,-171.595,-1465.221,Port 2: NDI 8700449  s/n:3532DC02,805655215,1,OK,0.6285833,-0.1650837,-0.7577125,-0.0591784,199.268,80.634,-1594.297,0.2728037,4,OK,199.330,80.685,-1594.014,OK,187.744,133.748,-1605.931,OK,115.880,107.199,-1612.255,OK,154.843,57.796,-1597.517
2,Port 1: NDI 8700340  s/n:34802401,805655275,1,OK,0.8611772,0.3992758,-0.2685569,0.1637981,176.283,68.512,-1614.940,0.2788517,4,OK,139.348,-53.639,-1519.719,OK,122.709,-92.600,-1493.547,OK,93.862,-115.411,-1451.361,OK,107.030,-173.880,-1462.495,Port 2: NDI 8700449  s/n:3532DC02,805655275,1,OK,0.6286157,-0.1648337,-0.7577155,-0.0594929,199.281,80.630,-1594.297,0.2602304,4,OK,199.346,80.690,-1594.036,OK,187.759,133.737,-1605.874,OK,115.893,107.209,-1612.253,OK,154.855,57.801,-1597.523
2,Port 1: NDI 8700340  s/n:34802401,805655338,1,OK,0.8544952,0.3951153,-0.2971614,0.1594266,183.024,66.776,-1612.203,0.2445696,4,OK,137.614,-55.043,-1520.316,OK,118.545,-93.699,-1495.346,OK,86.877,-116.038,-1454.983,OK,98.815,-174.763,-1466.047,Port 2: NDI 8700449  s/n:3532DC02,805655338,1,OK,0.6287076,-0.1654141,-0.7575490,-0.0590284,199.291,80.643,-1594.246,0.2508796,4,OK,199.361,80.694,-1594.002,OK,187.779,133.754,-1605.879,OK,115.904,107.228,-1612.203,OK,154.853,57.813,-1597.395
2,Port 1: NDI 8700340  s/n:34802401,805655398,1,OK,0.8566578,0.3832801,-0.3094696,0.1531742,186.736,59.694,-1611.401,0.2283342,4,OK,136.224,-59.431,-1518.705,OK,115.617,-97.184,-1493.511,OK,82.600,-118.077,-1453.484,OK,93.040,-177.249,-1463.457,Port 2: NDI 8700449  s/n:3532DC02,805655398,1,OK,0.6287282,-0.1653356,-0.7575636,-0.0588414,199.271,80.603,-1594.276,0.2618316,4,OK,199.335,80.655,-1594.010,OK,187.740,133.711,-1605.934,OK,115.880,107.150,-1612.217,OK,154.839,57.759,-1597.440
2,Port 1: NDI 8700340  s/n:34802401,805655458,1,OK,0.8445570,0.3923593,-0.3274763,0.1598024,183.108,60.542,-1613.214,0.1793027,4,OK,129.751,-61.343,-1525.848,OK,108.459,-99.817,-1502.359,OK,73.946,-121.980,-1464.356,OK,85.269,-180.803,-1475.489,Port 2: NDI 8700449  s/n:3532DC02,805655458,1,OK,0.6286219,-0.1651515,-0.7576669,-0.0591629,199.281,80.637,-1594.270,0.2558288,4,OK,199.347,80.692,-1594.015,OK,187.760,133.744,-1605.888,OK,115.896,107.206,-1612.235,OK,154.850,57.805,-1597.459
2,Port 1: NDI 8700340  s/n:34802401,805655518,1,OK,0.8404270,0.3988942,-0.3196775,0.1799227,175.808,62.399,-1616.113,0.2139569,4,OK,127.789,-61.673,-1528.699,OK,108.211,-101.063,-1505.340,OK,74.609,-124.725,-1467.317,OK,88.648,-182.984,-1478.332,Port 2: NDI 8700449  s/n:3532DC02,805655518,1,OK,0.6286398,-0.1650440,-0.7576797,-0.0591104,199.270,80.615,-1594.294,0.2649007,4,OK,199.335,80.670,-1594.022,OK,187.733,133.716,-1605.920,OK,115.878,107.169,-1612.248,OK,154.849,57.775,-1597.499
2,Port 1: NDI 8700340  s/n:34802401,805655578,1,OK,0.8463485,0.3912167,-0.3152232,0.1768558,176.795,56.625,-1617.519,0.2391810,4,OK,128.684,-65.489,-1527.423,OK,109.026,-104.314,-1503.248,OK,75.660,-127.023,-1464.414,OK,89.058,-185.579,-1474.548,Port 2: NDI 8700449  s/n:3532DC02,805655578,1,OK,0.6287875,-0.1652773,-0.7575151,-0.0589961,199.284,80.621,-1594.273,0.2674791,4,OK,199.345,80.678,-1594.000,OK,187.761,133.729,-1605.917,OK,115.892,107.186,-1612.194,OK,154.853,57.781,-1597.447
2,Port 1: NDI 8700340  s/n:34802401,805655638,1,OK,0.8477665,0.3854490,-0.3240936,0.1663861,182.273,52.608,-1616.584,0.2188787,4,OK,129.957,-67.958,-1526.777,OK,108.994,-106.165,-1502.665,OK,74.661,-127.861,-1464.093,OK,86.470,-186.794,-1474.086,Port 2: NDI 8700449  s/n:3532DC02,805655638,1,OK,0.6287597,-0.1651068,-0.7575699,-0.0590665,199.267,80.597,-1594.300,0.2516565,4,OK,199.338,80.652,-1594.055,OK,187.735,133.704,-1605.909,OK,115.867,107.150,-1612.244,OK,154.836,57.755,-1597.463
2,Port 1: NDI 8700340  s/n:34802401,805655698,1,OK,0.8458607,0.3854524,-0.3268876,0.1705596,180.649,50.970,-1617.890,0.1955360,4,OK,128.184,-69.862,-1528.558,OK,107.214,-108.174,-1504.558,OK,72.631,-130.051,-1466.333,OK,84.876,-188.925,-1476.215,Port 2: NDI 8700449  s/n:3532DC02,805655698,1,OK,0.6287119,-0.1651533,-0.7575877,-0.0592166,199.279,80.629,-1594.263,0.2614360,4,OK,199.343,80.681,-1594.000,OK,187.762,133.745,-1605.879,OK,115.891,107.208,-1612.203,OK,154.847,57.799,-1597.451
2,Port 1: NDI 8700340  s/n:34802401,805655761,1,OK,0.8340453,0.3936593,-0.3289270,0.2029971,171.886,51.700,-1621.470,0.1971398,4,OK,124.148,-72.483,-1534.116,OK,104.866,-112.111,-1510.896,OK,70.448,-136.282,-1473.870,OK,86.664,-194.229,-1483.405,Port 2: NDI 8700449  s/n:3532DC02,805655761,1,OK,0.6289926,-0.1651189,-0.7573688,-0.0591315,199.280,80.620,-1594.323,0.2794837,4,OK,199.339,80.680,-1594.031,OK,187.752,133.730,-1605.949,OK,115.878,107.186,-1612.183,OK,154.846,57.784,-1597.509
