,c1,c2,c3,c4
0,0.17791788053837027,-0.8871601867165796,-0.4257840190633487,-941.0298075532389
1,-0.13920615365142142,0.40564528634037733,-0.9033678920879413,-1646.4587633718177
2,0.9741493081506096,0.21999705628675392,-0.05132660766943159,6.798060583891307
3,0.0,0.0,0.0,1.0
