,c1,c2,c3,c4
0,0.352912784061864,-0.8992443359523715,0.25848054298782835,172.81583329609862
1,0.010390990396230704,-0.2724720813912504,-0.9621075782784924,-1350.929266782262
2,0.9355985218908214,0.3422259328570795,-0.08681484156417113,16.104799377061067
3,0.0,0.0,0.0,1.0
