Tools,Port 1: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: NDI 8700340  s/n:34802401,499860970,1,OK,0.2387224,-0.3668152,-0.7983288,-0.4136778,202.087,8.755,-1671.667,0.1851882,4,OK,177.292,147.256,-1745.459,OK,173.475,189.074,-1772.980,OK,189.256,240.842,-1787.824,OK,147.249,250.369,-1831.077,Port 2: NDI 8700449  s/n:3532DC02,499860970,1,OK,0.6485688,-0.1477642,-0.7435314,-0.0684488,179.076,-89.330,-1532.324,0.3253047,4,OK,179.138,-89.348,-1531.953,OK,166.459,-35.898,-1541.147,OK,94.686,-63.142,-1545.458,OK,134.834,-112.518,-1534.736
2,Port 1: NDI 8700340  s/n:34802401,499860973,1,OK,0.2381379,-0.3659539,-0.7987233,-0.4140159,202.086,8.770,-1671.631,0.1772915,4,OK,177.317,147.249,-1745.439,OK,173.496,189.073,-1772.952,OK,189.268,240.853,-1787.758,OK,147.317,250.394,-1831.146,Port 2: NDI 8700449  s/n:3532DC02,499860973,1,OK,0.6484603,-0.1478600,-0.7436119,-0.0683953,179.073,-89.337,-1532.315,0.3238695,4,OK,179.136,-89.351,-1531.948,OK,166.468,-35.907,-1541.152,OK,94.686,-63.151,-1545.477,OK,134.827,-112.522,-1534.729
2,Port 1: NDI 8700340  s/n:34802401,499860976,1,OK,0.2378314,-0.3657348,-0.7989249,-0.4139968,202.067,8.812,-1671.570,0.1645364,4,OK,177.322,147.256,-1745.456,OK,173.508,189.068,-1772.928,OK,189.282,240.849,-1787.781,OK,147.348,250.387,-1831.228,Port 2: NDI 8700449  s/n:3532DC02,499860976,1,OK,0.6483510,-0.1478461,-0.7437120,-0.0683734,179.074,-89.328,-1532.285,0.3356290,4,OK,179.137,-89.345,-1531.901,OK,166.467,-35.898,-1541.139,OK,94.687,-63.144,-1545.464,OK,134.835,-112.519,-1534.724
2,Port 1: NDI 8700340  s/n:34802401,499860979,1,OK,0.2377710,-0.3657313,-0.7989289,-0.4140267,202.062,8.775,-1671.598,0.1782335,4,OK,177.328,147.228,-1745.470,OK,173.532,189.041,-1773.005,OK,189.308,240.810,-1787.796,OK,147.374,250.342,-1831.249,Port 2: NDI 8700449  s/n:3532DC02,499860979,1,OK,0.6485991,-0.1477415,-0.7435092,-0.0684524,179.074,-89.336,-1532.326,0.3183274,4,OK,179.137,-89.352,-1531.965,OK,166.456,-35.906,-1541.139,OK,94.683,-63.152,-1545.457,OK,134.831,-112.523,-1534.727
2,Port 1: NDI 8700340  s/n:34802401,499860982,1,OK,0.2377820,-0.3653824,-0.7992518,-0.4137053,202.110,8.765,-1671.637,0.1734961,4,OK,177.256,147.154,-1745.612,OK,173.421,188.946,-1773.150,OK,189.142,240.729,-1788.001,OK,147.244,250.162,-1831.416,Port 2: NDI 8700449  s/n:3532DC02,499860982,1,OK,0.6482549,-0.1481142,-0.7437663,-0.0681135,179.070,-89.328,-1532.290,0.3099807,4,OK,179.138,-89.348,-1531.943,OK,166.465,-35.898,-1541.162,OK,94.688,-63.150,-1545.519,OK,134.824,-112.521,-1534.682
2,Port 1: NDI 8700340  s/n:34802401,499860985,1,OK,0.2380194,-0.3660944,-0.7988455,-0.4137239,202.092,8.756,-1671.657,0.1671740,4,OK,177.329,147.193,-1745.584,OK,173.505,188.999,-1773.092,OK,189.281,240.754,-1787.960,OK,147.345,250.252,-1831.326,Port 2: NDI 8700449  s/n:3532DC02,499860985,1,OK,0.6485524,-0.1478858,-0.7435339,-0.0683148,179.075,-89.334,-1532.314,0.3209894,4,OK,179.139,-89.350,-1531.952,OK,166.466,-35.903,-1541.150,OK,94.681,-63.153,-1545.460,OK,134.831,-112.524,-1534.709
2,Port 1: NDI 8700340  s/n:34802401,499860988,1,OK,0.2377783,-0.3652477,-0.7992669,-0.4137971,202.092,8.787,-1671.628,0.1641363,4,OK,177.231,147.175,-1745.601,OK,173.384,188.974,-1773.059,OK,189.115,240.783,-1787.958,OK,147.206,250.215,-1831.393,Port 2: NDI 8700449  s/n:3532DC02,499860988,1,OK,0.6483541,-0.1480068,-0.7436911,-0.0682238,179.069,-89.330,-1532.296,0.3261716,4,OK,179.132,-89.347,-1531.925,OK,166.462,-35.902,-1541.163,OK,94.684,-63.148,-1545.484,OK,134.827,-112.519,-1534.709
2,Port 1: NDI 8700340  s/n:34802401,499860991,1,OK,0.2380022,-0.3657146,-0.7990023,-0.4137670,202.085,8.753,-1671.670,0.1848821,4,OK,177.253,147.186,-1745.570,OK,173.429,188.982,-1773.139,OK,189.163,240.759,-1787.947,OK,147.244,250.225,-1831.323,Port 2: NDI 8700449  s/n:3532DC02,499860991,1,OK,0.6484890,-0.1476406,-0.7436170,-0.0685424,179.075,-89.334,-1532.306,0.3284390,4,OK,179.135,-89.347,-1531.932,OK,166.462,-35.904,-1541.121,OK,94.685,-63.151,-1545.453,OK,134.837,-112.523,-1534.740
2,Port 1: NDI 8700340  s/n:34802401,499860994,1,OK,0.2382005,-0.3658696,-0.7989723,-0.4135738,202.079,8.755,-1671.677,0.1773256,4,OK,177.207,147.165,-1745.609,OK,173.355,188.965,-1773.138,OK,189.089,240.748,-1788.012,OK,147.154,250.189,-1831.347,Port 2: NDI 8700449  s/n:3532DC02,499860994,1,OK,0.6484479,-0.1478566,-0.7436287,-0.0683383,179.064,-89.334,-1532.311,0.3236546,4,OK,179.129,-89.354,-1531.945,OK,166.453,-35.901,-1541.152,OK,94.671,-63.154,-1545.479,OK,134.823,-112.523,-1534.722
2,Port 1: NDI 8700340  s/n:34802401,499860997,1,OK,0.2375828,-0.3650812,-0.7995961,-0.4134202,202.076,8.802,-1671.605,0.1818007,4,OK,177.165,147.102,-1745.680,OK,173.313,188.883,-1773.272,OK,189.004,240.679,-1788.153,OK,147.123,250.053,-1831.597,Port 2: NDI 8700449  s/n:3532DC02,499860997,1,OK,0.6485255,-0.1479573,-0.7435486,-0.0682556,179.070,-89.328,-1532.312,0.3161641,4,OK,179.138,-89.348,-1531.956,OK,166.459,-35.898,-1541.155,OK,94.678,-63.149,-1545.469,OK,134.823,-112.512,-1534.699
2,Port 1: NDI 8700340  s/n:34802401,499861000,1,OK,0.2377760,-0.3652763,-0.7993598,-0.4135937,202.095,8.735,-1671.692,0.1619019,4,OK,177.204,147.110,-1745.729,OK,173.351,188.880,-1773.208,OK,189.070,240.676,-1788.117,OK,147.172,250.068,-1831.527,Port 2: NDI 8700449  s/n:3532DC02,499861000,1,OK,0.6483750,-0.1479144,-0.7436848,-0.0682938,179.070,-89.336,-1532.322,0.3322150,4,OK,179.133,-89.355,-1531.944,OK,166.463,-35.904,-1541.183,OK,94.682,-63.156,-1545.501,OK,134.829,-112.526,-1534.748
2,Port 1: NDI 8700340  s/n:34802401,499861003,1,OK,0.2377132,-0.3651182,-0.7996402,-0.4132272,202.092,8.773,-1671.663,0.1660452,4,OK,177.135,147.061,-1745.797,OK,173.248,188.826,-1773.335,OK,188.941,240.614,-1788.276,OK,147.048,249.957,-1831.696,Port 2: NDI 8700449  s/n:3532DC02,499861003,1,OK,0.6484018,-0.1477420,-0.7436828,-0.0684349,179.075,-89.328,-1532.304,0.3132645,4,OK,179.141,-89.341,-1531.951,OK,166.461,-35.904,-1541.123,OK,94.686,-63.149,-1545.487,OK,134.833,-112.518,-1534.718
2,Port 1: NDI 8700340  s/n:34802401,499861006,1,OK,0.2379333,-0.3652789,-0.7994038,-0.4134157,202.091,8.765,-1671.656,0.1744557,4,OK,177.148,147.100,-1745.673,OK,173.267,188.890,-1773.240,OK,188.966,240.667,-1788.112,OK,147.044,250.074,-1831.532,Port 2: NDI 8700449  s/n:3532DC02,499861006,1,OK,0.6483044,-0.1478245,-0.7437597,-0.0683431,179.071,-89.331,-1532.305,0.3166166,4,OK,179.133,-89.345,-1531.948,OK,166.461,-35.903,-1541.145,OK,94.685,-63.155,-1545.510,OK,134.833,-112.525,-1534.725
2,Port 1: NDI 8700340  s/n:34802401,499861009,1,OK,0.2384077,-0.3657474,-0.7992895,-0.4129490,202.099,8.774,-1671.622,0.1637517,4,OK,177.066,147.076,-1745.717,OK,173.154,188.837,-1773.187,OK,188.821,240.650,-1788.234,OK,146.891,249.992,-1831.514,Port 2: NDI 8700449  s/n:3532DC02,499861009,1,OK,0.6484939,-0.1477571,-0.7436020,-0.0684070,179.077,-89.330,-1532.317,0.3279796,4,OK,179.140,-89.346,-1531.943,OK,166.463,-35.900,-1541.148,OK,94.684,-63.151,-1545.467,OK,134.838,-112.523,-1534.737
2,Port 1: NDI 8700340  s/n:34802401,499861012,1,OK,0.2378551,-0.3654470,-0.7994764,-0.4131718,202.059,8.795,-1671.605,0.1942482,4,OK,177.120,147.077,-1745.688,OK,173.247,188.860,-1773.306,OK,188.943,240.666,-1788.221,OK,147.045,250.005,-1831.585,Port 2: NDI 8700449  s/n:3532DC02,499861012,1,OK,0.6483988,-0.1477513,-0.7436819,-0.0684531,179.074,-89.331,-1532.313,0.3269069,4,OK,179.142,-89.350,-1531.942,OK,166.461,-35.899,-1541.145,OK,94.683,-63.146,-1545.487,OK,134.833,-112.521,-1534.744
