Tools,Port 1: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: NDI 8700340  s/n:34802401,499900489,1,OK,0.6622465,0.3311490,-0.5781655,0.3427748,151.167,-148.495,-1615.492,0.1923244,4,OK,69.182,-279.750,-1579.417,OK,41.969,-321.638,-1574.140,OK,-5.915,-349.702,-1567.196,OK,17.316,-406.116,-1565.414,Port 2: NDI 8700449  s/n:3532DC02,499900489,1,OK,0.6489753,-0.1482953,-0.7430735,-0.0684201,179.168,-89.107,-1530.760,0.3157214,4,OK,179.232,-89.123,-1530.403,OK,166.583,-35.670,-1539.588,OK,94.785,-62.853,-1543.808,OK,134.904,-112.262,-1533.091
2,Port 1: NDI 8700340  s/n:34802401,499900609,1,OK,0.6591198,0.3292527,-0.5847071,0.3395164,152.994,-150.078,-1607.997,0.1743741,4,OK,69.466,-280.890,-1573.917,OK,41.839,-322.573,-1569.207,OK,-6.368,-350.275,-1563.085,OK,16.353,-406.900,-1561.482,Port 2: NDI 8700449  s/n:3532DC02,499900609,1,OK,0.6491766,-0.1484765,-0.7428659,-0.0683726,179.192,-89.094,-1530.737,0.3194363,4,OK,179.252,-89.113,-1530.374,OK,166.619,-35.650,-1539.572,OK,94.809,-62.829,-1543.735,OK,134.920,-112.238,-1533.040
2,Port 1: NDI 8700340  s/n:34802401,499900729,1,OK,0.6693698,0.3501045,-0.5613047,0.3380947,143.211,-147.993,-1604.229,0.1933971,4,OK,65.853,-281.523,-1566.311,OK,39.859,-324.094,-1560.419,OK,-7.035,-353.297,-1551.654,OK,17.455,-409.199,-1551.783,Port 2: NDI 8700449  s/n:3532DC02,499900729,1,OK,0.6493387,-0.1485680,-0.7426978,-0.0684606,179.223,-89.071,-1530.725,0.3170070,4,OK,179.287,-89.089,-1530.365,OK,166.660,-35.629,-1539.547,OK,94.840,-62.784,-1543.685,OK,134.940,-112.194,-1533.009
2,Port 1: NDI 8700340  s/n:34802401,499900849,1,OK,0.6932421,0.3641700,-0.5313451,0.3232151,127.790,-139.446,-1594.169,0.1834224,4,OK,54.109,-272.966,-1549.511,OK,28.774,-315.561,-1541.284,OK,-17.182,-344.753,-1528.473,OK,7.263,-400.664,-1530.651,Port 2: NDI 8700449  s/n:3532DC02,499900849,1,OK,0.6488434,-0.1479497,-0.7432427,-0.0685821,179.141,-89.135,-1530.810,0.3109628,4,OK,179.205,-89.151,-1530.461,OK,166.545,-35.695,-1539.605,OK,94.755,-62.903,-1543.890,OK,134.885,-112.306,-1533.170
2,Port 1: NDI 8700340  s/n:34802401,499900969,1,OK,0.7289121,0.3734728,-0.5012755,0.2791560,129.271,-128.196,-1573.089,0.1380441,4,OK,54.295,-258.525,-1521.605,OK,27.974,-299.885,-1510.785,OK,-17.713,-326.865,-1493.093,OK,3.311,-383.935,-1498.762,Port 2: NDI 8700449  s/n:3532DC02,499900969,1,OK,0.6488615,-0.1481428,-0.7432105,-0.0683417,179.122,-89.148,-1530.811,0.3066500,4,OK,179.186,-89.166,-1530.468,OK,166.525,-35.713,-1539.631,OK,94.730,-62.927,-1543.896,OK,134.866,-112.315,-1533.144
2,Port 1: NDI 8700340  s/n:34802401,499901089,1,OK,0.7652929,0.3598156,-0.4763291,0.2407698,145.318,-130.224,-1565.681,0.1137472,4,OK,66.545,-253.804,-1504.154,OK,38.602,-292.921,-1489.706,OK,-6.996,-316.155,-1467.306,OK,9.314,-374.732,-1473.412,Port 2: NDI 8700449  s/n:3532DC02,499901089,1,OK,0.6484995,-0.1476640,-0.7436182,-0.0683791,179.071,-89.190,-1530.877,0.3214869,4,OK,179.134,-89.209,-1530.511,OK,166.443,-35.761,-1539.699,OK,94.676,-63.024,-1544.032,OK,134.836,-112.387,-1533.293
2,Port 1: NDI 8700340  s/n:34802401,499901209,1,OK,0.8038614,0.3472367,-0.4286571,0.2224557,150.962,-123.182,-1557.274,0.1284306,4,OK,77.318,-241.280,-1480.489,OK,50.477,-278.837,-1460.727,OK,7.345,-299.602,-1432.065,OK,21.569,-358.861,-1436.850,Port 2: NDI 8700449  s/n:3532DC02,499901209,1,OK,0.6485441,-0.1478289,-0.7435677,-0.0681488,179.050,-89.220,-1530.925,0.3310550,4,OK,179.111,-89.237,-1530.547,OK,166.419,-35.795,-1539.783,OK,94.652,-63.064,-1544.068,OK,134.816,-112.426,-1533.331
2,Port 1: NDI 8700340  s/n:34802401,499901329,1,OK,0.8277217,0.3458623,-0.3971003,0.1938230,167.375,-107.837,-1544.920,0.1205147,4,OK,96.801,-222.667,-1460.616,OK,70.587,-259.135,-1438.167,OK,29.562,-278.098,-1405.571,OK,41.105,-337.850,-1410.973,Port 2: NDI 8700449  s/n:3532DC02,499901329,1,OK,0.6486073,-0.1478762,-0.7434945,-0.0682440,179.082,-89.208,-1530.892,0.3184179,4,OK,179.153,-89.228,-1530.531,OK,166.454,-35.782,-1539.730,OK,94.686,-63.031,-1544.029,OK,134.839,-112.399,-1533.277
2,Port 1: NDI 8700340  s/n:34802401,499901449,1,OK,0.8427681,0.3178796,-0.4015562,0.1656718,191.388,-110.370,-1545.470,0.1372920,4,OK,113.350,-216.595,-1456.581,OK,84.719,-250.171,-1432.588,OK,42.841,-264.804,-1398.938,OK,49.635,-325.430,-1402.490,Port 2: NDI 8700449  s/n:3532DC02,499901449,1,OK,0.6487328,-0.1480936,-0.7433450,-0.0682075,179.107,-89.169,-1530.808,0.2947941,4,OK,179.176,-89.187,-1530.481,OK,166.493,-35.743,-1539.632,OK,94.716,-62.971,-1543.935,OK,134.857,-112.350,-1533.137
2,Port 1: NDI 8700340  s/n:34802401,499901569,1,OK,0.8311551,0.3065550,-0.4271213,0.1810323,194.291,-124.474,-1554.317,0.1343949,4,OK,110.997,-229.693,-1469.123,OK,80.955,-263.021,-1446.518,OK,36.981,-277.375,-1415.464,OK,44.254,-338.000,-1417.625,Port 2: NDI 8700449  s/n:3532DC02,499901569,1,OK,0.6487305,-0.1480073,-0.7433693,-0.0681513,179.097,-89.201,-1530.891,0.3064441,4,OK,179.167,-89.222,-1530.548,OK,166.474,-35.771,-1539.725,OK,94.700,-63.021,-1544.011,OK,134.850,-112.392,-1533.236
