Tools,Port 1: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: NDI 8700340  s/n:34802401,499953964,1,OK,0.5289256,0.1650100,-0.6182085,0.5575191,129.258,-141.986,-1603.759,0.2081695,4,OK,49.152,-271.616,-1558.824,OK,25.444,-315.090,-1550.151,OK,-17.950,-350.110,-1553.697,OK,5.482,-396.415,-1521.587,Port 2: NDI 8700449  s/n:3532DC02,499953964,1,OK,0.6482139,-0.1522807,-0.7434247,-0.0628425,179.101,-87.817,-1530.370,0.3267162,4,OK,179.163,-87.830,-1529.999,OK,166.446,-34.525,-1539.931,OK,94.667,-61.858,-1543.717,OK,134.871,-111.055,-1532.367
2,Port 1: NDI 8700340  s/n:34802401,499953967,1,OK,0.5297779,0.1650149,-0.6173965,0.5576083,129.247,-142.034,-1603.910,0.1917662,4,OK,49.148,-271.562,-1558.674,OK,25.431,-315.002,-1549.854,OK,-17.972,-350.009,-1553.300,OK,5.470,-396.287,-1521.185,Port 2: NDI 8700449  s/n:3532DC02,499953967,1,OK,0.6480957,-0.1524651,-0.7435089,-0.0626168,179.100,-87.829,-1530.361,0.3406946,4,OK,179.156,-87.843,-1529.969,OK,166.448,-34.537,-1539.973,OK,94.675,-61.888,-1543.727,OK,134.868,-111.066,-1532.372
2,Port 1: NDI 8700340  s/n:34802401,499953970,1,OK,0.5294726,0.1651257,-0.6176068,0.5576326,129.258,-141.992,-1603.796,0.2003176,4,OK,49.196,-271.572,-1558.644,OK,25.492,-315.027,-1549.880,OK,-17.905,-350.048,-1553.349,OK,5.558,-396.337,-1521.230,Port 2: NDI 8700449  s/n:3532DC02,499953970,1,OK,0.6482489,-0.1521575,-0.7434120,-0.0629284,179.101,-87.817,-1530.369,0.3347782,4,OK,179.168,-87.830,-1529.986,OK,166.443,-34.523,-1539.922,OK,94.666,-61.864,-1543.700,OK,134.867,-111.055,-1532.383
2,Port 1: NDI 8700340  s/n:34802401,499953973,1,OK,0.5300153,0.1653797,-0.6170446,0.5576641,129.258,-142.009,-1603.819,0.1874754,4,OK,49.250,-271.558,-1558.482,OK,25.570,-314.997,-1549.626,OK,-17.833,-350.028,-1553.024,OK,5.658,-396.302,-1520.922,Port 2: NDI 8700449  s/n:3532DC02,499953973,1,OK,0.6481273,-0.1522865,-0.7435002,-0.0628271,179.114,-87.818,-1530.348,0.3231240,4,OK,179.177,-87.835,-1529.981,OK,166.460,-34.526,-1539.911,OK,94.682,-61.867,-1543.718,OK,134.883,-111.048,-1532.349
2,Port 1: NDI 8700340  s/n:34802401,499953976,1,OK,0.5304302,0.1653703,-0.6164322,0.5579496,129.266,-141.951,-1603.628,0.1969033,4,OK,49.320,-271.446,-1558.050,OK,25.635,-314.889,-1549.119,OK,-17.785,-349.917,-1552.439,OK,5.774,-396.141,-1520.298,Port 2: NDI 8700449  s/n:3532DC02,499953976,1,OK,0.6483833,-0.1524803,-0.7432479,-0.0627017,179.120,-87.822,-1530.374,0.3207040,4,OK,179.184,-87.836,-1530.009,OK,166.465,-34.531,-1539.945,OK,94.689,-61.862,-1543.688,OK,134.879,-111.049,-1532.333
2,Port 1: NDI 8700340  s/n:34802401,499953979,1,OK,0.5315591,0.1658456,-0.6153360,0.5579442,129.254,-141.985,-1603.765,0.1946035,4,OK,49.405,-271.399,-1557.802,OK,25.741,-314.832,-1548.750,OK,-17.692,-349.850,-1551.890,OK,5.930,-396.048,-1519.781,Port 2: NDI 8700449  s/n:3532DC02,499953979,1,OK,0.6481007,-0.1523157,-0.7435148,-0.0628591,179.121,-87.807,-1530.345,0.3273845,4,OK,179.180,-87.822,-1529.971,OK,166.473,-34.514,-1539.914,OK,94.696,-61.850,-1543.715,OK,134.889,-111.035,-1532.356
2,Port 1: NDI 8700340  s/n:34802401,499953982,1,OK,0.5318518,0.1664114,-0.6149821,0.5578871,129.230,-141.956,-1603.716,0.1951724,4,OK,49.497,-271.419,-1557.659,OK,25.864,-314.853,-1548.598,OK,-17.548,-349.893,-1551.669,OK,6.129,-396.083,-1519.607,Port 2: NDI 8700449  s/n:3532DC02,499953982,1,OK,0.6483058,-0.1522672,-0.7433364,-0.0629713,179.132,-87.799,-1530.341,0.3288445,4,OK,179.185,-87.809,-1529.965,OK,166.487,-34.500,-1539.890,OK,94.710,-61.833,-1543.658,OK,134.894,-111.024,-1532.341
2,Port 1: NDI 8700340  s/n:34802401,499953985,1,OK,0.5316193,0.1660140,-0.6148487,0.5583739,129.244,-141.938,-1603.617,0.1990830,4,OK,49.524,-271.376,-1557.478,OK,25.895,-314.813,-1548.385,OK,-17.519,-349.865,-1551.462,OK,6.175,-396.012,-1519.320,Port 2: NDI 8700449  s/n:3532DC02,499953985,1,OK,0.6481888,-0.1524585,-0.7434142,-0.0627936,179.123,-87.803,-1530.328,0.3361304,4,OK,179.181,-87.818,-1529.943,OK,166.480,-34.505,-1539.916,OK,94.700,-61.835,-1543.673,OK,134.885,-111.033,-1532.330
2,Port 1: NDI 8700340  s/n:34802401,499953988,1,OK,0.5325654,0.1666161,-0.6138143,0.5584310,129.208,-141.946,-1603.723,0.1897141,4,OK,49.628,-271.350,-1557.244,OK,26.035,-314.777,-1548.026,OK,-17.366,-349.838,-1550.948,OK,6.396,-395.960,-1518.844,Port 2: NDI 8700449  s/n:3532DC02,499953988,1,OK,0.6485980,-0.1523240,-0.7430665,-0.0630097,179.149,-87.790,-1530.345,0.3183239,4,OK,179.209,-87.802,-1529.984,OK,166.503,-34.486,-1539.869,OK,94.722,-61.805,-1543.603,OK,134.901,-111.009,-1532.300
2,Port 1: NDI 8700340  s/n:34802401,499953991,1,OK,0.5330870,0.1664120,-0.6129308,0.5589643,129.226,-141.949,-1603.686,0.1915013,4,OK,49.705,-271.262,-1556.847,OK,26.124,-314.665,-1547.522,OK,-17.282,-349.737,-1550.315,OK,6.523,-395.793,-1518.144,Port 2: NDI 8700449  s/n:3532DC02,499953991,1,OK,0.6484772,-0.1524265,-0.7431607,-0.0628940,179.139,-87.798,-1530.335,0.3247795,4,OK,179.192,-87.809,-1529.965,OK,166.499,-34.496,-1539.887,OK,94.714,-61.821,-1543.618,OK,134.895,-111.018,-1532.301
