Tools,Port 1: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: NDI 8700340  s/n:34802401,499863052,1,OK,0.7836890,-0.1749441,-0.3865241,-0.4536796,142.187,-25.339,-1568.987,0.2431218,4,OK,75.833,61.721,-1454.178,OK,53.357,93.377,-1421.787,OK,52.159,137.837,-1387.876,OK,-5.810,133.172,-1369.435,Port 2: NDI 8700449  s/n:3532DC02,499863052,1,OK,0.6495386,-0.1491856,-0.7423292,-0.0692146,179.341,-88.942,-1532.018,0.3140330,4,OK,179.405,-88.960,-1531.663,OK,166.876,-35.469,-1540.807,OK,95.001,-62.477,-1544.917,OK,135.014,-111.985,-1534.278
2,Port 1: NDI 8700340  s/n:34802401,499863055,1,OK,0.7826344,-0.1763210,-0.3880328,-0.4536793,142.158,-25.317,-1569.031,0.2500753,4,OK,75.718,62.283,-1454.701,OK,53.220,94.100,-1422.459,OK,52.024,138.704,-1388.727,OK,-5.989,134.194,-1370.383,Port 2: NDI 8700449  s/n:3532DC02,499863055,1,OK,0.6496273,-0.1492200,-0.7422465,-0.0691948,179.344,-88.943,-1532.043,0.3122746,4,OK,179.411,-88.962,-1531.692,OK,166.881,-35.467,-1540.829,OK,95.001,-62.476,-1544.924,OK,135.014,-111.983,-1534.288
2,Port 1: NDI 8700340  s/n:34802401,499863058,1,OK,0.7813020,-0.1765450,-0.3898756,-0.4543083,142.174,-25.359,-1569.018,0.2593342,4,OK,75.427,62.588,-1455.145,OK,52.867,94.502,-1422.996,OK,51.614,139.181,-1389.406,OK,-6.471,134.796,-1371.293,Port 2: NDI 8700449  s/n:3532DC02,499863058,1,OK,0.6496380,-0.1491016,-0.7422587,-0.0692180,179.323,-88.952,-1532.058,0.3094193,4,OK,179.389,-88.971,-1531.710,OK,166.854,-35.475,-1540.831,OK,94.979,-62.501,-1544.937,OK,134.993,-111.995,-1534.306
2,Port 1: NDI 8700340  s/n:34802401,499863061,1,OK,0.7809884,-0.1761705,-0.3911070,-0.4539344,142.161,-25.362,-1569.025,0.2517438,4,OK,75.058,62.624,-1455.381,OK,52.385,94.548,-1423.346,OK,51.007,139.244,-1389.785,OK,-7.124,134.831,-1371.792,Port 2: NDI 8700449  s/n:3532DC02,499863061,1,OK,0.6495897,-0.1490632,-0.7423024,-0.0692855,179.326,-88.954,-1532.050,0.3067475,4,OK,179.394,-88.974,-1531.707,OK,166.861,-35.474,-1540.815,OK,94.983,-62.500,-1544.942,OK,134.994,-111.999,-1534.303
2,Port 1: NDI 8700340  s/n:34802401,499863064,1,OK,0.7809384,-0.1759685,-0.3913270,-0.4539090,142.149,-25.368,-1569.024,0.2368888,4,OK,74.959,62.598,-1455.384,OK,52.265,94.510,-1423.428,OK,50.861,139.199,-1389.818,OK,-7.286,134.775,-1371.853,Port 2: NDI 8700449  s/n:3532DC02,499863064,1,OK,0.6497842,-0.1489349,-0.7421462,-0.0694115,179.329,-88.951,-1532.068,0.3021056,4,OK,179.394,-88.970,-1531.729,OK,166.855,-35.473,-1540.802,OK,94.985,-62.491,-1544.913,OK,134.998,-111.990,-1534.309
2,Port 1: NDI 8700340  s/n:34802401,499863067,1,OK,0.7810534,-0.1763057,-0.3908288,-0.4540097,142.172,-25.370,-1569.010,0.2466974,4,OK,75.156,62.617,-1455.304,OK,52.516,94.546,-1423.291,OK,51.167,139.242,-1389.690,OK,-6.960,134.837,-1371.665,Port 2: NDI 8700449  s/n:3532DC02,499863067,1,OK,0.6494492,-0.1491113,-0.7424207,-0.0692318,179.325,-88.950,-1532.047,0.3034732,4,OK,179.395,-88.971,-1531.708,OK,166.857,-35.477,-1540.825,OK,94.986,-62.495,-1544.976,OK,134.998,-111.991,-1534.308
2,Port 1: NDI 8700340  s/n:34802401,499863070,1,OK,0.7818987,-0.1762514,-0.3894058,-0.4537984,142.148,-25.356,-1569.026,0.2483147,4,OK,75.407,62.417,-1454.998,OK,52.841,94.281,-1422.855,OK,51.559,138.924,-1389.197,OK,-6.512,134.460,-1371.007,Port 2: NDI 8700449  s/n:3532DC02,499863070,1,OK,0.6496520,-0.1492835,-0.7422203,-0.0691064,179.332,-88.959,-1532.061,0.3073100,4,OK,179.398,-88.980,-1531.717,OK,166.867,-35.484,-1540.851,OK,94.987,-62.497,-1544.943,OK,135.002,-111.999,-1534.291
2,Port 1: NDI 8700340  s/n:34802401,499863073,1,OK,0.7826943,-0.1745013,-0.3880447,-0.4542689,142.169,-25.285,-1569.063,0.2568277,4,OK,75.470,61.894,-1454.575,OK,52.903,93.593,-1422.254,OK,51.606,138.097,-1388.375,OK,-6.423,133.486,-1370.164,Port 2: NDI 8700449  s/n:3532DC02,499863073,1,OK,0.6496518,-0.1491483,-0.7422344,-0.0692491,179.336,-88.946,-1532.056,0.3067338,4,OK,179.402,-88.961,-1531.713,OK,166.875,-35.467,-1540.826,OK,94.995,-62.485,-1544.933,OK,135.000,-111.989,-1534.297
2,Port 1: NDI 8700340  s/n:34802401,499863076,1,OK,0.7837117,-0.1735413,-0.3869102,-0.4538501,142.163,-25.324,-1569.029,0.2535366,4,OK,75.511,61.438,-1454.195,OK,52.933,93.010,-1421.741,OK,51.629,137.404,-1387.771,OK,-6.378,132.653,-1369.445,Port 2: NDI 8700449  s/n:3532DC02,499863076,1,OK,0.6495243,-0.1490963,-0.7423515,-0.0693023,179.342,-88.948,-1532.033,0.3004206,4,OK,179.411,-88.969,-1531.699,OK,166.878,-35.468,-1540.797,OK,95.002,-62.484,-1544.946,OK,135.012,-111.992,-1534.283
2,Port 1: NDI 8700340  s/n:34802401,499863079,1,OK,0.7839134,-0.1729879,-0.3864853,-0.4540751,142.175,-25.280,-1569.073,0.2719246,4,OK,75.538,61.295,-1454.119,OK,52.967,92.819,-1421.555,OK,51.655,137.186,-1387.540,OK,-6.322,132.375,-1369.235,Port 2: NDI 8700449  s/n:3532DC02,499863079,1,OK,0.6496393,-0.1491580,-0.7422436,-0.0692475,179.329,-88.952,-1532.030,0.2955531,4,OK,179.398,-88.971,-1531.702,OK,166.865,-35.474,-1540.791,OK,94.991,-62.490,-1544.919,OK,134.993,-111.992,-1534.259
2,Port 1: NDI 8700340  s/n:34802401,499863082,1,OK,0.7838727,-0.1730875,-0.3869463,-0.4537144,142.158,-25.330,-1569.014,0.2485641,4,OK,75.403,61.317,-1454.136,OK,52.800,92.843,-1421.684,OK,51.452,137.223,-1387.677,OK,-6.549,132.408,-1369.381,Port 2: NDI 8700449  s/n:3532DC02,499863082,1,OK,0.6497465,-0.1491506,-0.7421556,-0.0692004,179.329,-88.945,-1532.060,0.3125266,4,OK,179.397,-88.962,-1531.710,OK,166.864,-35.468,-1540.833,OK,94.977,-62.488,-1544.914,OK,134.996,-111.989,-1534.295
