Tools,Port 1: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: NDI 8700340  s/n:34802401,499860070,1,OK,0.1530308,-0.0231694,-0.9844342,-0.0832714,163.948,-35.894,-1700.770,0.3531037,4,OK,99.357,-9.995,-1843.530,OK,84.585,-1.399,-1890.270,OK,71.198,31.978,-1934.174,OK,57.344,-11.358,-1974.541,Port 2: NDI 8700449  s/n:3532DC02,499860070,1,OK,0.6523668,-0.1505205,-0.7395039,-0.0699653,179.729,-88.852,-1531.592,0.3125035,4,OK,179.798,-88.869,-1531.240,OK,167.381,-35.332,-1540.249,OK,95.381,-62.096,-1543.815,OK,135.302,-111.741,-1533.517
2,Port 1: NDI 8700340  s/n:34802401,499860073,1,OK,0.1532991,-0.0226332,-0.9844081,-0.0832330,163.951,-35.907,-1700.797,0.3661745,4,OK,99.268,-10.067,-1843.560,OK,84.461,-1.479,-1890.209,OK,71.024,31.897,-1934.157,OK,57.198,-11.471,-1974.528,Port 2: NDI 8700449  s/n:3532DC02,499860073,1,OK,0.6522992,-0.1507114,-0.7395421,-0.0697806,179.722,-88.851,-1531.584,0.3099489,4,OK,179.790,-88.869,-1531.236,OK,167.376,-35.332,-1540.269,OK,95.379,-62.098,-1543.829,OK,135.295,-111.738,-1533.497
2,Port 1: NDI 8700340  s/n:34802401,499860076,1,OK,0.1530491,-0.0228976,-0.9844222,-0.0834548,163.971,-35.935,-1700.754,0.3520381,4,OK,99.360,-9.988,-1843.594,OK,84.587,-1.390,-1890.168,OK,71.211,31.992,-1934.092,OK,57.360,-11.344,-1974.535,Port 2: NDI 8700449  s/n:3532DC02,499860076,1,OK,0.6523604,-0.1505979,-0.7395004,-0.0698953,179.731,-88.850,-1531.591,0.3186640,4,OK,179.796,-88.866,-1531.233,OK,167.387,-35.330,-1540.263,OK,95.380,-62.090,-1543.814,OK,135.310,-111.742,-1533.516
2,Port 1: NDI 8700340  s/n:34802401,499860079,1,OK,0.1529963,-0.0228793,-0.9844204,-0.0835778,163.926,-35.907,-1700.740,0.3538958,4,OK,99.344,-9.929,-1843.531,OK,84.561,-1.306,-1890.170,OK,71.192,32.074,-1934.070,OK,57.333,-11.249,-1974.561,Port 2: NDI 8700449  s/n:3532DC02,499860079,1,OK,0.6523183,-0.1506912,-0.7395286,-0.0697883,179.728,-88.844,-1531.572,0.3102153,4,OK,179.791,-88.858,-1531.223,OK,167.386,-35.324,-1540.254,OK,95.386,-62.093,-1543.811,OK,135.301,-111.738,-1533.483
2,Port 1: NDI 8700340  s/n:34802401,499860082,1,OK,0.1531636,-0.0232364,-0.9843968,-0.0834499,163.921,-35.878,-1700.735,0.3537770,4,OK,99.292,-9.919,-1843.473,OK,84.514,-1.308,-1890.200,OK,71.117,32.093,-1934.092,OK,57.247,-11.232,-1974.462,Port 2: NDI 8700449  s/n:3532DC02,499860082,1,OK,0.6522164,-0.1507105,-0.7396117,-0.0698184,179.730,-88.848,-1531.580,0.3115904,4,OK,179.800,-88.865,-1531.230,OK,167.388,-35.329,-1540.268,OK,95.388,-62.089,-1543.843,OK,135.303,-111.739,-1533.503
2,Port 1: NDI 8700340  s/n:34802401,499860085,1,OK,0.1531453,-0.0229733,-0.9843958,-0.0835684,163.907,-35.908,-1700.761,0.3534406,4,OK,99.286,-9.933,-1843.495,OK,84.494,-1.306,-1890.204,OK,71.101,32.086,-1934.083,OK,57.234,-11.237,-1974.531,Port 2: NDI 8700449  s/n:3532DC02,499860085,1,OK,0.6520518,-0.1506912,-0.7397543,-0.0698874,179.732,-88.841,-1531.556,0.3117157,4,OK,179.801,-88.857,-1531.207,OK,167.396,-35.326,-1540.245,OK,95.392,-62.075,-1543.857,OK,135.309,-111.725,-1533.500
2,Port 1: NDI 8700340  s/n:34802401,499860088,1,OK,0.1530658,-0.0230511,-0.9843873,-0.0837928,163.952,-35.934,-1700.800,0.3399055,4,OK,99.349,-9.868,-1843.573,OK,84.576,-1.242,-1890.231,OK,71.208,32.180,-1934.075,OK,57.326,-11.133,-1974.580,Port 2: NDI 8700449  s/n:3532DC02,499860088,1,OK,0.6522111,-0.1505553,-0.7396333,-0.0699734,179.733,-88.851,-1531.585,0.3181804,4,OK,179.798,-88.866,-1531.226,OK,167.393,-35.328,-1540.258,OK,95.392,-62.088,-1543.840,OK,135.309,-111.746,-1533.531
2,Port 1: NDI 8700340  s/n:34802401,499860091,1,OK,0.1531314,-0.0233618,-0.9843846,-0.0836181,163.930,-35.898,-1700.761,0.3623475,4,OK,99.330,-9.881,-1843.463,OK,84.537,-1.242,-1890.213,OK,71.160,32.172,-1934.100,OK,57.265,-11.145,-1974.526,Port 2: NDI 8700449  s/n:3532DC02,499860091,1,OK,0.6523831,-0.1506193,-0.7394734,-0.0699227,179.737,-88.845,-1531.596,0.3174978,4,OK,179.801,-88.864,-1531.235,OK,167.389,-35.326,-1540.268,OK,95.396,-62.079,-1543.811,OK,135.315,-111.730,-1533.521
2,Port 1: NDI 8700340  s/n:34802401,499860094,1,OK,0.1529988,-0.0235267,-0.9843944,-0.0836995,163.924,-35.885,-1700.749,0.3623516,4,OK,99.361,-9.822,-1843.501,OK,84.591,-1.186,-1890.192,OK,71.238,32.238,-1934.102,OK,57.340,-11.060,-1974.525,Port 2: NDI 8700449  s/n:3532DC02,499860094,1,OK,0.6522044,-0.1507632,-0.7396115,-0.0698197,179.735,-88.841,-1531.566,0.3232911,4,OK,179.800,-88.855,-1531.199,OK,167.400,-35.325,-1540.269,OK,95.395,-62.077,-1543.822,OK,135.309,-111.725,-1533.504
2,Port 1: NDI 8700340  s/n:34802401,499860097,1,OK,0.1529483,-0.0232055,-0.9843744,-0.0841146,163.920,-35.931,-1700.779,0.3391214,4,OK,99.365,-9.760,-1843.513,OK,84.601,-1.085,-1890.227,OK,71.254,32.354,-1934.031,OK,57.356,-10.925,-1974.584,Port 2: NDI 8700449  s/n:3532DC02,499860097,1,OK,0.6524926,-0.1506308,-0.7393716,-0.0699531,179.739,-88.844,-1531.589,0.3179604,4,OK,179.807,-88.862,-1531.231,OK,167.398,-35.322,-1540.252,OK,95.388,-62.072,-1543.780,OK,135.312,-111.728,-1533.500
