Tools,Port 1: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: NDI 8700340  s/n:34802401,499854610,1,OK,0.7110376,0.2730922,-0.4482328,0.4679034,141.324,-138.316,-1580.440,0.1635099,4,OK,85.390,-258.631,-1492.989,OK,66.006,-299.247,-1470.626,OK,24.186,-329.184,-1448.829,OK,56.546,-378.020,-1431.638,Port 2: NDI 8700449  s/n:3532DC02,499854610,1,OK,0.6489448,-0.1488056,-0.7429915,-0.0684919,179.162,-89.106,-1532.165,0.3117266,4,OK,179.226,-89.119,-1531.817,OK,166.629,-35.666,-1541.014,OK,94.793,-62.786,-1545.224,OK,134.879,-112.225,-1534.470
2,Port 1: NDI 8700340  s/n:34802401,499854613,1,OK,0.7112551,0.2733951,-0.4478066,0.4678040,141.289,-138.350,-1580.501,0.1686081,4,OK,85.485,-258.663,-1492.996,OK,66.116,-299.294,-1470.595,OK,24.330,-329.245,-1448.754,OK,56.718,-378.068,-1431.603,Port 2: NDI 8700449  s/n:3532DC02,499854613,1,OK,0.6491262,-0.1484978,-0.7428690,-0.0687696,179.164,-89.115,-1532.212,0.3135332,4,OK,179.228,-89.129,-1531.859,OK,166.620,-35.668,-1541.014,OK,94.794,-62.791,-1545.219,OK,134.881,-112.233,-1534.528
2,Port 1: NDI 8700340  s/n:34802401,499854616,1,OK,0.7114818,0.2736334,-0.4476185,0.4674998,141.265,-138.331,-1580.494,0.1609752,4,OK,85.493,-258.661,-1492.996,OK,66.137,-299.274,-1470.541,OK,24.355,-329.229,-1448.714,OK,56.743,-378.070,-1431.605,Port 2: NDI 8700449  s/n:3532DC02,499854616,1,OK,0.6488720,-0.1486960,-0.7430671,-0.0685991,179.159,-89.112,-1532.182,0.3083249,4,OK,179.226,-89.130,-1531.837,OK,166.621,-35.664,-1541.019,OK,94.799,-62.790,-1545.257,OK,134.874,-112.236,-1534.501
2,Port 1: NDI 8700340  s/n:34802401,499854619,1,OK,0.7112044,0.2730665,-0.4479735,0.4679132,141.305,-138.378,-1580.538,0.1673777,4,OK,85.421,-258.643,-1493.023,OK,66.032,-299.262,-1470.627,OK,24.226,-329.201,-1448.794,OK,56.590,-378.032,-1431.599,Port 2: NDI 8700449  s/n:3532DC02,499854619,1,OK,0.6490455,-0.1486324,-0.7429241,-0.0686451,179.158,-89.110,-1532.202,0.3216398,4,OK,179.222,-89.126,-1531.837,OK,166.618,-35.661,-1541.034,OK,94.789,-62.787,-1545.224,OK,134.874,-112.232,-1534.524
2,Port 1: NDI 8700340  s/n:34802401,499854622,1,OK,0.7114466,0.2734540,-0.4477920,0.4674921,141.281,-138.411,-1580.628,0.1695739,4,OK,85.443,-258.709,-1493.121,OK,66.070,-299.341,-1470.749,OK,24.268,-329.275,-1448.874,OK,56.634,-378.120,-1431.748,Port 2: NDI 8700449  s/n:3532DC02,499854622,1,OK,0.6490720,-0.1485899,-0.7429064,-0.0686778,179.157,-89.117,-1532.196,0.3091650,4,OK,179.222,-89.130,-1531.848,OK,166.612,-35.675,-1541.009,OK,94.789,-62.792,-1545.221,OK,134.877,-112.237,-1534.504
2,Port 1: NDI 8700340  s/n:34802401,499854625,1,OK,0.7107842,0.2735775,-0.4483070,0.4679338,141.310,-138.357,-1580.506,0.1692573,4,OK,85.473,-258.778,-1493.150,OK,66.109,-299.437,-1470.839,OK,24.314,-329.422,-1449.044,OK,56.709,-378.249,-1431.900,Port 2: NDI 8700449  s/n:3532DC02,499854625,1,OK,0.6489196,-0.1485160,-0.7430507,-0.0687168,179.163,-89.120,-1532.200,0.3102097,4,OK,179.231,-89.133,-1531.855,OK,166.626,-35.674,-1541.012,OK,94.790,-62.804,-1545.262,OK,134.881,-112.245,-1534.527
2,Port 1: NDI 8700340  s/n:34802401,499854628,1,OK,0.7110056,0.2738049,-0.4480551,0.4677056,141.304,-138.369,-1580.550,0.1706560,4,OK,85.515,-258.793,-1493.151,OK,66.180,-299.457,-1470.864,OK,24.386,-329.430,-1449.013,OK,56.790,-378.270,-1431.904,Port 2: NDI 8700449  s/n:3532DC02,499854628,1,OK,0.6489146,-0.1485346,-0.7430515,-0.0687145,179.160,-89.114,-1532.205,0.3156626,4,OK,179.225,-89.129,-1531.848,OK,166.617,-35.668,-1541.027,OK,94.796,-62.795,-1545.260,OK,134.879,-112.237,-1534.542
2,Port 1: NDI 8700340  s/n:34802401,499854631,1,OK,0.7111655,0.2739281,-0.4482383,0.4672145,141.296,-138.356,-1580.520,0.1678438,4,OK,85.435,-258.796,-1493.207,OK,66.062,-299.452,-1470.900,OK,24.253,-329.420,-1449.087,OK,56.620,-378.285,-1432.027,Port 2: NDI 8700449  s/n:3532DC02,499854631,1,OK,0.6488494,-0.1483804,-0.7431286,-0.0688303,179.156,-89.117,-1532.174,0.3088411,4,OK,179.218,-89.135,-1531.825,OK,166.606,-35.669,-1540.976,OK,94.797,-62.800,-1545.246,OK,134.879,-112.242,-1534.523
2,Port 1: NDI 8700340  s/n:34802401,499854634,1,OK,0.7109474,0.2735891,-0.4485004,0.4674934,141.327,-138.346,-1580.480,0.1658305,4,OK,85.390,-258.764,-1493.177,OK,66.002,-299.415,-1470.881,OK,24.183,-329.373,-1449.102,OK,56.532,-378.237,-1431.985,Port 2: NDI 8700449  s/n:3532DC02,499854634,1,OK,0.6491847,-0.1485915,-0.7428069,-0.0686864,179.160,-89.118,-1532.207,0.3086791,4,OK,179.225,-89.134,-1531.860,OK,166.616,-35.666,-1541.013,OK,94.792,-62.795,-1545.205,OK,134.870,-112.237,-1534.503
2,Port 1: NDI 8700340  s/n:34802401,499854637,1,OK,0.7112258,0.2737044,-0.4478177,0.4676570,141.302,-138.364,-1580.538,0.1616593,4,OK,85.534,-258.742,-1493.104,OK,66.176,-299.373,-1470.670,OK,24.405,-329.340,-1448.879,OK,56.803,-378.187,-1431.761,Port 2: NDI 8700449  s/n:3532DC02,499854637,1,OK,0.6488461,-0.1486088,-0.7431026,-0.0686491,179.152,-89.110,-1532.180,0.3097614,4,OK,179.216,-89.126,-1531.832,OK,166.613,-35.664,-1541.009,OK,94.789,-62.793,-1545.258,OK,134.870,-112.233,-1534.509
2,Port 1: NDI 8700340  s/n:34802401,499854640,1,OK,0.7115095,0.2741128,-0.4474119,0.4673747,141.290,-138.335,-1580.497,0.1706116,4,OK,85.629,-258.731,-1492.987,OK,66.309,-299.384,-1470.633,OK,24.555,-329.342,-1448.721,OK,56.976,-378.186,-1431.667,Port 2: NDI 8700449  s/n:3532DC02,499854640,1,OK,0.6490344,-0.1485484,-0.7429403,-0.0687559,179.159,-89.118,-1532.201,0.3091581,4,OK,179.225,-89.128,-1531.854,OK,166.619,-35.675,-1541.008,OK,94.794,-62.789,-1545.233,OK,134.875,-112.239,-1534.519
