Tools,Port 1: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: NDI 8700449  s/n:3532DC02,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: NDI 8700340  s/n:34802401,499889866,1,OK,0.7894416,0.2632834,-0.4718918,0.2911733,127.742,-129.507,-1576.133,0.1341411,4,OK,42.508,-235.606,-1494.095,OK,12.647,-270.226,-1473.227,OK,-34.600,-287.342,-1448.896,OK,-19.697,-346.118,-1441.463,Port 2: NDI 8700449  s/n:3532DC02,499889866,1,OK,0.6488035,-0.1481998,-0.7432457,-0.0683864,179.129,-89.150,-1530.811,0.3203463,4,OK,179.192,-89.171,-1530.448,OK,166.537,-35.715,-1539.648,OK,94.743,-62.914,-1543.897,OK,134.876,-112.311,-1533.167
2,Port 1: NDI 8700340  s/n:34802401,499889986,1,OK,0.7994503,0.2741001,-0.4561648,0.2786791,128.698,-124.419,-1569.689,0.1293832,4,OK,46.624,-231.131,-1485.249,OK,17.554,-265.853,-1463.467,OK,-28.638,-282.993,-1437.204,OK,-13.838,-341.978,-1431.320,Port 2: NDI 8700449  s/n:3532DC02,499889986,1,OK,0.6487043,-0.1483254,-0.7433207,-0.0682387,179.120,-89.143,-1530.796,0.3090470,4,OK,179.186,-89.161,-1530.450,OK,166.532,-35.717,-1539.645,OK,94.732,-62.917,-1543.918,OK,134.865,-112.303,-1533.135
2,Port 1: NDI 8700340  s/n:34802401,499890106,1,OK,0.8159762,0.2785130,-0.4332185,0.2625549,131.260,-118.247,-1562.696,0.1303483,4,OK,52.700,-223.484,-1473.194,OK,24.458,-257.673,-1449.535,OK,-20.273,-273.958,-1420.480,OK,-6.249,-333.214,-1415.483,Port 2: NDI 8700449  s/n:3532DC02,499890106,1,OK,0.6489058,-0.1482536,-0.7431559,-0.0682750,179.123,-89.161,-1530.822,0.3136683,4,OK,179.184,-89.179,-1530.468,OK,166.528,-35.727,-1539.659,OK,94.734,-62.936,-1543.891,OK,134.865,-112.327,-1533.152
2,Port 1: NDI 8700340  s/n:34802401,499890226,1,OK,0.8271373,0.2720810,-0.4194712,0.2566316,137.477,-126.910,-1566.531,0.1244889,4,OK,60.460,-229.358,-1472.579,OK,32.555,-262.740,-1447.413,OK,-11.446,-277.853,-1416.612,OK,1.952,-337.200,-1410.937,Port 2: NDI 8700449  s/n:3532DC02,499890226,1,OK,0.6487331,-0.1483009,-0.7432982,-0.0682645,179.126,-89.152,-1530.784,0.3118629,4,OK,179.189,-89.162,-1530.434,OK,166.542,-35.727,-1539.631,OK,94.740,-62.928,-1543.895,OK,134.867,-112.312,-1533.128
2,Port 1: NDI 8700340  s/n:34802401,499890346,1,OK,0.8267733,0.2800881,-0.4205477,0.2472574,141.382,-121.790,-1560.965,0.1183858,4,OK,64.068,-225.574,-1468.712,OK,36.051,-259.228,-1444.079,OK,-7.864,-274.609,-1413.315,OK,5.009,-334.196,-1409.023,Port 2: NDI 8700449  s/n:3532DC02,499890346,1,OK,0.6488574,-0.1482858,-0.7431991,-0.0681950,179.118,-89.162,-1530.814,0.3232233,4,OK,179.177,-89.177,-1530.449,OK,166.529,-35.729,-1539.669,OK,94.723,-62.946,-1543.890,OK,134.864,-112.332,-1533.154
2,Port 1: NDI 8700340  s/n:34802401,499890466,1,OK,0.8356950,0.2708076,-0.4167598,0.2336416,149.296,-131.455,-1563.829,0.1381623,4,OK,70.216,-231.688,-1469.186,OK,41.553,-264.154,-1443.647,OK,-2.310,-277.750,-1412.054,OK,8.693,-337.676,-1407.321,Port 2: NDI 8700449  s/n:3532DC02,499890466,1,OK,0.6488631,-0.1482845,-0.7431833,-0.0683153,179.126,-89.150,-1530.781,0.3185354,4,OK,179.191,-89.165,-1530.422,OK,166.539,-35.718,-1539.623,OK,94.736,-62.915,-1543.857,OK,134.867,-112.312,-1533.121
2,Port 1: NDI 8700340  s/n:34802401,499890586,1,OK,0.8604134,0.2776184,-0.3645487,0.2229820,154.486,-124.824,-1558.237,0.1429282,4,OK,87.521,-223.632,-1453.290,OK,62.234,-255.778,-1424.027,OK,22.460,-268.924,-1387.346,OK,34.237,-328.727,-1382.863,Port 2: NDI 8700449  s/n:3532DC02,499890586,1,OK,0.6488222,-0.1481368,-0.7432553,-0.0682410,179.112,-89.171,-1530.840,0.3032275,4,OK,179.178,-89.188,-1530.500,OK,166.504,-35.741,-1539.667,OK,94.721,-62.964,-1543.938,OK,134.859,-112.345,-1533.170
2,Port 1: NDI 8700340  s/n:34802401,499890706,1,OK,0.8552475,0.2847981,-0.3694035,0.2257937,150.524,-118.878,-1556.011,0.1391692,4,OK,83.436,-219.930,-1453.297,OK,58.165,-252.758,-1424.802,OK,18.143,-266.858,-1388.746,OK,30.451,-326.597,-1385.053,Port 2: NDI 8700449  s/n:3532DC02,499890706,1,OK,0.6487318,-0.1478462,-0.7433788,-0.0683848,179.089,-89.188,-1530.870,0.3017932,4,OK,179.154,-89.206,-1530.532,OK,166.471,-35.755,-1539.672,OK,94.698,-62.999,-1543.986,OK,134.841,-112.373,-1533.229
2,Port 1: NDI 8700340  s/n:34802401,499890826,1,OK,0.8610681,0.2779994,-0.3703313,0.2100780,158.169,-117.720,-1553.857,0.1443657,4,OK,88.462,-216.084,-1450.260,OK,62.310,-247.913,-1421.445,OK,22.142,-260.493,-1385.026,OK,32.376,-320.629,-1381.249,Port 2: NDI 8700449  s/n:3532DC02,499890826,1,OK,0.6488168,-0.1481372,-0.7432665,-0.0681698,179.093,-89.184,-1530.875,0.3077760,4,OK,179.157,-89.204,-1530.529,OK,166.481,-35.754,-1539.713,OK,94.700,-62.986,-1543.972,OK,134.844,-112.363,-1533.208
2,Port 1: NDI 8700340  s/n:34802401,499890946,1,OK,0.8590605,0.2812388,-0.3684570,0.2171617,156.810,-108.918,-1551.114,0.1395659,4,OK,88.664,-208.473,-1447.650,OK,63.000,-240.760,-1418.880,OK,22.999,-254.036,-1382.473,OK,34.234,-313.992,-1378.739,Port 2: NDI 8700449  s/n:3532DC02,499890946,1,OK,0.6486512,-0.1478188,-0.7434486,-0.0684499,179.096,-89.183,-1530.835,0.2938315,4,OK,179.170,-89.204,-1530.510,OK,166.478,-35.752,-1539.625,OK,94.704,-62.986,-1543.977,OK,134.849,-112.363,-1533.194
